"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"3515C3759FC7872D","electric_bike","2024-01-25 10:40:44","2024-01-25 10:44:14","N Damen Ave & W Chicago Ave","20255.0","MTV Hubbard St","021320",41.895776033,-87.678906679,41.8897772,-87.680351,"member"
"9CEA80F81D5F8674","classic_bike","2024-01-16 16:54:49","2024-01-16 17:03:36","Franklin St & Lake St","TA1307000111","Dearborn Pkwy & Delaware Pl","TA1307000128",41.885837,-87.6355,41.898969,-87.629912,"member"
"52623233CBC1B52E","classic_bike","2024-01-14 16:42:53","2024-01-14 16:50:48","Stetson Ave & South Water St","TA1308000029","Dearborn Pkwy & Delaware Pl","TA1307000128",41.886835,-87.62232,41.898969,-87.629912,"member"
"80089D3D115E7BA5","electric_bike","2024-01-04 19:12:03","2024-01-04 19:24:19","Kimball Ave & Belmont Ave","KA150400009X","Sawyer Ave & Irving Park Rd","KA1504000096",41.939413428,-87.712157607,41.95358617895,-87.7093107999,"member"
"98BC932B649BBAED","electric_bike","2024-01-31 10:41:25","2024-01-31 11:00:53","Kimball Ave & Belmont Ave","KA150400009X","Sawyer Ave & Irving Park Rd","KA1504000096",41.939424,-87.71212866666667,41.95358617895,-87.7093107999,"member"
"CEBC9749201AEA67","classic_bike","2024-01-01 13:47:38","2024-01-01 14:02:45","Desplaines St & Jackson Blvd","15539","Dearborn Pkwy & Delaware Pl","TA1307000128",41.87811890091227,-87.64394760131836,41.898969,-87.629912,"casual"
"674E475B36A842DF","classic_bike","2024-01-25 15:13:34","2024-01-25 15:16:01","Ashland Ave & Belle Plaine Ave","13249","Ravenswood Ave & Irving Park Rd","TA1307000149",41.956057,-87.668835,41.95469,-87.67393,"member"
"E9684A470E283BB5","electric_bike","2024-01-29 05:18:46","2024-01-29 05:42:47","Karlov Ave & Armitage Ave","23190","Dearborn Pkwy & Delaware Pl","TA1307000128",41.91751039,-87.729028702,41.898969,-87.629912,"casual"
"32784BF1514F6E9A","classic_bike","2024-01-17 13:40:33","2024-01-17 13:47:58","Kosciuszko Park","15643","St. Louis Ave & Fullerton Ave","KA1504000090",41.93058537138,-87.7237773635,41.92481559681187,-87.71449506282805,"member"
"AE20E3179E237124","classic_bike","2024-01-03 15:02:44","2024-01-03 15:20:42","Damen Ave & Grand Ave","TA1308000006","California Ave & Francis Pl","13259",41.892394452962705,-87.67688512802124,41.91849115368695,-87.69742280244827,"member"
"D40845FDDA3839BD","electric_bike","2024-01-13 16:56:41","2024-01-13 17:22:16","DuSable Lake Shore Dr & North Blvd","LF-005","Ravenswood Ave & Irving Park Rd","TA1307000149",41.911701666666666,-87.62674733333333,41.95469,-87.67393,"member"
"04BD9843E463D55C","electric_bike","2024-01-27 14:46:24","2024-01-27 14:57:57","Racine Ave & Wrightwood Ave","TA1309000059","Ravenswood Ave & Irving Park Rd","TA1307000149",41.9288975,-87.658978,41.95469,-87.67393,"member"
"160F1BDBF2BC3C10","electric_bike","2024-01-31 14:20:46","2024-01-31 14:49:44","Public Rack - California Ave & Cortez St","512","Winthrop Ave & Lawrence Ave","TA1308000021",41.900243282,-87.696773291,41.968812,-87.657659,"member"
"9D80F3A17D48EABF","classic_bike","2024-01-23 10:16:46","2024-01-23 10:24:09","DuSable Lake Shore Dr & North Blvd","LF-005","Dearborn Pkwy & Delaware Pl","TA1307000128",41.911722,-87.626804,41.898969,-87.629912,"casual"
"0BBED27949675A67","electric_bike","2024-01-07 10:34:57","2024-01-07 10:46:42","Marine Dr & Ainslie St","KA1504000171","Ravenswood Ave & Irving Park Rd","TA1307000149",41.9716705,-87.65017366666666,41.95469,-87.67393,"member"
"F99E5D95ECDCA388","classic_bike","2024-01-04 10:19:32","2024-01-04 10:34:57","Federal St & Polk St","SL-008","Dearborn Pkwy & Delaware Pl","TA1307000128",41.87207763285,-87.6295437729,41.898969,-87.629912,"casual"
"1DCE9EBCA38DB46D","electric_bike","2024-01-22 10:38:55","2024-01-22 10:49:27","Federal St & Polk St","SL-008","Dearborn Pkwy & Delaware Pl","TA1307000128",41.87210483333333,-87.62952566666667,41.898969,-87.629912,"casual"
"D15E89A306A77186","electric_bike","2024-01-26 10:40:03","2024-01-26 10:51:17","Federal St & Polk St","SL-008","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8720405,-87.6296795,41.898969,-87.629912,"casual"
"59435A21F948AFCC","electric_bike","2024-01-03 11:45:49","2024-01-03 11:57:10","Federal St & Polk St","SL-008","Dearborn Pkwy & Delaware Pl","TA1307000128",41.872393333333335,-87.62940966666666,41.898969,-87.629912,"casual"
"BDB157420DB2C55B","classic_bike","2024-01-05 10:31:25","2024-01-05 10:36:03","Marine Dr & Ainslie St","KA1504000171","Winthrop Ave & Lawrence Ave","TA1308000021",41.9716,-87.650154,41.968812,-87.657659,"member"
"5AF14B3799D386F9","classic_bike","2024-01-21 13:32:35","2024-01-21 13:38:07","Ravenswood Ave & Lawrence Ave","TA1309000066","Winthrop Ave & Lawrence Ave","TA1308000021",41.968445,-87.674226,41.968812,-87.657659,"member"
"71A8DF194B075DC2","classic_bike","2024-01-31 10:34:21","2024-01-31 10:39:38","Kedzie Ave & Milwaukee Ave","13085","St. Louis Ave & Fullerton Ave","KA1504000090",41.929567,-87.707857,41.92481559681187,-87.71449506282805,"member"
"DECC6A69E510EEF5","classic_bike","2024-01-05 12:54:23","2024-01-05 13:10:32","Kedzie Ave & Milwaukee Ave","13085","Leavitt St & North Ave","TA1308000005",41.929567,-87.707857,41.910282,-87.682325,"member"
"72B5B7327F1A0AAF","classic_bike","2024-01-03 15:18:35","2024-01-03 15:43:34","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"F390AF24B426F36B","classic_bike","2024-01-29 15:50:58","2024-01-29 16:17:18","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"8DB19216E6E2D014","classic_bike","2024-01-30 12:20:51","2024-01-30 12:44:28","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"2C604BF621884D6E","classic_bike","2024-01-10 15:08:51","2024-01-10 15:36:32","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"BB4C32C600743300","classic_bike","2024-01-11 19:24:23","2024-01-11 19:37:32","Kedzie Ave & Milwaukee Ave","13085","Sawyer Ave & Irving Park Rd","KA1504000096",41.929567,-87.707857,41.95358617895,-87.7093107999,"casual"
"D4D4B24C113ABA9E","electric_bike","2024-01-29 20:06:10","2024-01-29 20:18:12","Elizabeth St & Randolph St","23001","Dearborn Pkwy & Delaware Pl","TA1307000128",41.88434732,-87.658946157,41.898969,-87.629912,"member"
"28108743057266FE","classic_bike","2024-01-22 15:12:41","2024-01-22 15:44:09","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"EAC3C653ECB42407","classic_bike","2024-01-22 15:12:40","2024-01-22 15:44:14","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"DF0076B342BC3768","classic_bike","2024-01-05 15:14:14","2024-01-05 15:39:39","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"1D953AC832604643","classic_bike","2024-01-04 15:14:40","2024-01-04 15:41:00","Southport Ave & Wrightwood Ave","TA1307000113","Dearborn Pkwy & Delaware Pl","TA1307000128",41.928773,-87.663913,41.898969,-87.629912,"member"
"633BF9762112F0C7","classic_bike","2024-01-29 23:13:05","2024-01-29 23:34:02","Jeffery Blvd & 71st St","KA1503000018","Exchange Ave & 79th St","580",41.76663823695,-87.5764501141,41.752029,-87.552096,"member"
"D5347240F774E05D","classic_bike","2024-01-30 09:27:48","2024-01-30 09:30:30","Clark St & Elm St","TA1307000039","Dearborn Pkwy & Delaware Pl","TA1307000128",41.902973,-87.63128,41.898969,-87.629912,"member"
"14897677C45EF583","classic_bike","2024-01-03 16:13:29","2024-01-03 16:21:02","Clark St & Elm St","TA1307000039","Dearborn Pkwy & Delaware Pl","TA1307000128",41.902973,-87.63128,41.898969,-87.629912,"casual"
"205501E092C78C19","classic_bike","2024-01-11 07:36:50","2024-01-11 08:00:03","Damen Ave & Cortland St","13133","Dearborn Pkwy & Delaware Pl","TA1307000128",41.915983,-87.677335,41.898969,-87.629912,"casual"
"EAFAAAC33187A008","electric_bike","2024-01-29 18:23:47","2024-01-29 18:33:40","Southport Ave & Waveland Ave","13235","Winthrop Ave & Lawrence Ave","TA1308000021",41.948169947,-87.664187551,41.968812,-87.657659,"member"
"24AC42C7CF3C22AD","classic_bike","2024-01-05 13:53:16","2024-01-05 13:55:54","Mies van der Rohe Way & Chestnut St","15529","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8985866514,-87.6219152258,41.898969,-87.629912,"member"
"30C96AAEE2CC53A8","classic_bike","2024-01-10 20:27:51","2024-01-10 20:36:55","California Ave & Montrose Ave","15622","Ravenswood Ave & Irving Park Rd","TA1307000149",41.961068,-87.695439,41.95469,-87.67393,"casual"
"E9E7624F654C5240","electric_bike","2024-01-29 13:47:42","2024-01-29 13:57:34","Paulina St & 18th St","TA1307000159","MTV Hubbard St","021320",41.8578255,-87.66845266666667,41.8897772,-87.680351,"member"
"3BE1B91494537374","electric_bike","2024-01-10 14:51:14","2024-01-10 15:01:43","Paulina St & 18th St","TA1307000159","MTV Hubbard St","021320",41.857884407,-87.668547273,41.8897772,-87.680351,"member"
"0032A938E3F7F7E1","classic_bike","2024-01-03 18:42:17","2024-01-03 19:01:30","Ashland Ave & Wrightwood Ave","13296","Sawyer Ave & Irving Park Rd","KA1504000096",41.92883,-87.668507,41.95358617895,-87.7093107999,"member"
"1E719404298EF10C","classic_bike","2024-01-05 11:13:17","2024-01-05 11:19:06","Ashland Ave & Grace St","13319","Ravenswood Ave & Irving Park Rd","TA1307000149",41.950687,-87.6687,41.95469,-87.67393,"member"
"BFF7A68EA61EC389","classic_bike","2024-01-03 16:42:42","2024-01-03 17:24:03","Mies van der Rohe Way & Chestnut St","15529","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8985866514,-87.6219152258,41.898969,-87.629912,"member"
"63C1F914881541F7","classic_bike","2024-01-02 18:04:47","2024-01-02 18:10:46","Mies van der Rohe Way & Chestnut St","15529","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8985866514,-87.6219152258,41.898969,-87.629912,"member"
"67188CA1078107B4","electric_bike","2024-01-10 16:04:40","2024-01-10 16:10:31","Orleans St & Merchandise Mart Plaza","TA1305000022","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8878915,-87.63702066666667,41.898969,-87.629912,"member"
"BBE79DA47EA1F51D","classic_bike","2024-01-29 12:02:20","2024-01-29 12:12:33","Sheridan Rd & Irving Park Rd","13063","Lincoln Ave & Addison St","TA1309000050",41.954245,-87.654406,41.946176,-87.673308,"casual"
"F2315F4B8D0658DF","classic_bike","2024-01-17 16:29:03","2024-01-17 16:34:27","Clark St & Leland Ave","TA1309000014","Winthrop Ave & Lawrence Ave","TA1308000021",41.96708783918421,-87.66729086637497,41.968812,-87.657659,"member"
"504009207774780A","electric_bike","2024-01-05 08:13:54","2024-01-05 08:26:29","Morgan St & Polk St","TA1307000130","MTV Hubbard St","021320",41.871973,-87.65099716666667,41.8897772,-87.680351,"casual"
"29AB6E6053082D89","classic_bike","2024-01-07 13:37:52","2024-01-07 13:53:52","Logan Blvd & Elston Ave","TA1308000031","St. Louis Ave & Fullerton Ave","KA1504000090",41.929465,-87.684158,41.92481559681187,-87.71449506282805,"casual"
"62ED8A3E4957E4A3","electric_bike","2024-01-02 15:42:58","2024-01-02 16:03:12","Wabash Ave & Wacker Pl","TA1307000131","California Ave & Francis Pl","13259",41.886661887,-87.626139522,41.91849115368695,-87.69742280244827,"member"
"6800A57BC34250F6","electric_bike","2024-01-03 15:09:59","2024-01-03 15:29:22","Wabash Ave & Wacker Pl","TA1307000131","California Ave & Francis Pl","13259",41.886886239,-87.626180053,41.91849115368695,-87.69742280244827,"member"
"1FF60A7315D55A09","classic_bike","2024-01-04 12:36:04","2024-01-04 12:52:01","Ravenswood Ave & Lawrence Ave","TA1309000066","Ravenswood Ave & Irving Park Rd","TA1307000149",41.968445,-87.674226,41.95469,-87.67393,"member"
"D229F8697FC3B596","electric_bike","2024-01-11 20:22:03","2024-01-11 20:26:45","Ravenswood Ave & Lawrence Ave","TA1309000066","Ravenswood Ave & Irving Park Rd","TA1307000149",41.968523264,-87.67427206,41.95469,-87.67393,"member"
"3CCDCD607DAAC7A5","electric_bike","2024-01-11 18:22:54","2024-01-11 18:27:24","Ravenswood Ave & Lawrence Ave","TA1309000066","Winthrop Ave & Lawrence Ave","TA1308000021",41.968470333333336,-87.6742605,41.968812,-87.657659,"member"
"F130B961004B8DE0","classic_bike","2024-01-21 10:43:38","2024-01-21 10:50:23","DuSable Lake Shore Dr & North Blvd","LF-005","Dearborn Pkwy & Delaware Pl","TA1307000128",41.911722,-87.626804,41.898969,-87.629912,"casual"
"2BD36C3C35094044","classic_bike","2024-01-21 13:15:10","2024-01-21 13:26:10","Michigan Ave & Washington St","13001","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8839840647265,-87.6246839761734,41.898969,-87.629912,"member"
"F674FA7FA202FAD7","electric_bike","2024-01-23 15:26:25","2024-01-23 15:30:04","Leavitt St & Armitage Ave","TA1309000029","Leavitt St & North Ave","TA1308000005",41.91778016666667,-87.6824035,41.910282,-87.682325,"member"
"64D97AE0A4625D7D","classic_bike","2024-01-07 11:02:57","2024-01-07 11:06:39","Leavitt St & Armitage Ave","TA1309000029","Leavitt St & North Ave","TA1308000005",41.917805,-87.682437,41.910282,-87.682325,"member"
"39E1085F8D23ADE5","classic_bike","2024-01-11 12:51:16","2024-01-11 12:55:07","Leavitt St & Armitage Ave","TA1309000029","Leavitt St & North Ave","TA1308000005",41.917805,-87.682437,41.910282,-87.682325,"member"
"CF1D800F3ADE3C8D","electric_bike","2024-01-11 23:44:17","2024-01-11 23:46:18","Broadway & Argyle St","13108","Winthrop Ave & Lawrence Ave","TA1308000021",41.97364116666667,-87.6597385,41.968812,-87.657659,"member"
"2C701AF9D0B09ED6","classic_bike","2024-01-09 07:42:37","2024-01-09 08:14:46","Broadway & Argyle St","13108","Dearborn Pkwy & Delaware Pl","TA1307000128",41.973815,-87.65966,41.898969,-87.629912,"member"
"BC60C17EC9604901","classic_bike","2024-01-03 15:09:22","2024-01-03 15:12:28","Broadway & Argyle St","13108","Winthrop Ave & Lawrence Ave","TA1308000021",41.973815,-87.65966,41.968812,-87.657659,"member"
"609429070DCA2F27","classic_bike","2024-01-29 11:53:20","2024-01-29 11:56:15","Broadway & Argyle St","13108","Winthrop Ave & Lawrence Ave","TA1308000021",41.973815,-87.65966,41.968812,-87.657659,"member"
"B9C5544807CDD736","classic_bike","2024-01-11 07:34:37","2024-01-11 08:06:39","Broadway & Argyle St","13108","Dearborn Pkwy & Delaware Pl","TA1307000128",41.973815,-87.65966,41.898969,-87.629912,"member"
"B82E56120AFABEC6","classic_bike","2024-01-31 07:31:37","2024-01-31 08:05:41","Broadway & Argyle St","13108","Dearborn Pkwy & Delaware Pl","TA1307000128",41.973815,-87.65966,41.898969,-87.629912,"member"
"96F5C336942A45D6","electric_bike","2024-01-13 18:16:47","2024-01-13 18:29:47","Broadway & Argyle St","13108","Ravenswood Ave & Irving Park Rd","TA1307000149",41.97368683333333,-87.65985366666666,41.95469,-87.67393,"member"
"98E2EC01B97470BD","classic_bike","2024-01-10 07:39:06","2024-01-10 08:08:37","Broadway & Argyle St","13108","Dearborn Pkwy & Delaware Pl","TA1307000128",41.973815,-87.65966,41.898969,-87.629912,"member"
"F57F8C8E20BAD38E","classic_bike","2024-01-08 07:44:19","2024-01-08 08:17:25","Broadway & Argyle St","13108","Dearborn Pkwy & Delaware Pl","TA1307000128",41.973815,-87.65966,41.898969,-87.629912,"member"
"833ED1FE711C5E5E","classic_bike","2024-01-31 11:45:30","2024-01-31 11:54:33","Wood St & Milwaukee Ave","13221","California Ave & Francis Pl","13259",41.907655,-87.672552,41.91849115368695,-87.69742280244827,"member"
"D6C53B3912696423","classic_bike","2024-01-08 16:57:13","2024-01-08 17:00:33","Leavitt St & Armitage Ave","TA1309000029","Leavitt St & North Ave","TA1308000005",41.917805,-87.682437,41.910282,-87.682325,"member"
"D97ED449481A03BF","classic_bike","2024-01-10 09:37:11","2024-01-10 09:42:02","Franklin St & Chicago Ave","13017","Dearborn Pkwy & Delaware Pl","TA1307000128",41.896746973093805,-87.63566762208939,41.898969,-87.629912,"member"
"AF6CABFC2874439D","classic_bike","2024-01-08 13:32:13","2024-01-08 13:37:00","Wood St & Milwaukee Ave","13221","Leavitt St & North Ave","TA1308000005",41.907655,-87.672552,41.910282,-87.682325,"member"
"1D9CF79EFA625C2A","classic_bike","2024-01-07 19:33:54","2024-01-07 19:38:41","Wood St & Milwaukee Ave","13221","Leavitt St & North Ave","TA1308000005",41.907655,-87.672552,41.910282,-87.682325,"member"
"753C3C43CD3BB899","electric_bike","2024-01-11 20:23:08","2024-01-11 20:26:55","Leavitt St & Armitage Ave","TA1309000029","Leavitt St & North Ave","TA1308000005",41.917795897,-87.682536602,41.910282,-87.682325,"member"
"EF320F52D744875A","classic_bike","2024-01-07 14:27:01","2024-01-07 14:37:08","Michigan Ave & Washington St","13001","Dearborn Pkwy & Delaware Pl","TA1307000128",41.8839840647265,-87.6246839761734,41.898969,-87.629912,"member"
"8185F3A45F770535","classic_bike","2024-01-13 15:11:31","2024-01-13 15:16:18","Wells St & Elm St","KA1504000135","Dearborn Pkwy & Delaware Pl","TA1307000128",41.903222,-87.634324,41.898969,-87.629912,"member"
"DE33924856AD8C39","electric_bike","2024-01-03 15:58:14","2024-01-03 16:03:06","Orleans St & Merchandise Mart Plaza","TA1305000022","Dearborn Pkwy & Delaware Pl","TA1307000128",41.887903333333334,-87.63692766666667,41.898969,-87.629912,"member"
"4639308A1A3EA680","classic_bike","2024-01-24 08:19:25","2024-01-24 08:23:29","Wells St & Elm St","KA1504000135","Dearborn Pkwy & Delaware Pl","TA1307000128",41.903222,-87.634324,41.898969,-87.629912,"member"
"3EFC0CF5FBEFED31","electric_bike","2024-01-04 10:58:22","2024-01-04 10:59:26","Lincoln Ave & Waveland Ave","13253","Lincoln Ave & Addison St","TA1309000050",41.948828666666664,-87.6752425,41.946176,-87.673308,"member"
"808D6F51CC5A6CF9","electric_bike","2024-01-03 23:45:43","2024-01-03 23:50:04","Milwaukee Ave & Fullerton Ave","428","St. Louis Ave & Fullerton Ave","KA1504000090",41.924700737,-87.700665236,41.92481559681187,-87.71449506282805,"member"
"EADE5B85FA2E58F4","electric_bike","2024-01-01 12:15:26","2024-01-01 12:20:20","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.954671979,-87.673927307,41.968445,-87.674226,"member"
"24822FD013ED8FD5","classic_bike","2024-01-05 15:30:15","2024-01-05 15:37:12","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.95469,-87.67393,41.968445,-87.674226,"member"
"A0DB0FFE1360742F","electric_bike","2024-01-09 18:20:07","2024-01-09 18:25:28","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.954577923,-87.673895836,41.968445,-87.674226,"member"
"789A933489BF1EBF","electric_bike","2024-01-07 17:08:42","2024-01-07 17:15:39","Winthrop Ave & Lawrence Ave","TA1308000021","Ravenswood Ave & Lawrence Ave","TA1309000066",41.968870833333334,-87.65759016666667,41.968445,-87.674226,"member"
"0D16575D20BA7148","electric_bike","2024-01-27 14:20:50","2024-01-27 14:27:02","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.954701166666666,-87.673763,41.968445,-87.674226,"casual"
"5FDE942616E9B6B7","electric_bike","2024-01-20 15:25:33","2024-01-20 15:32:40","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.9545665,-87.6739315,41.968445,-87.674226,"casual"
"E182F859E771A711","classic_bike","2024-01-06 11:51:57","2024-01-06 12:00:55","Winthrop Ave & Lawrence Ave","TA1308000021","Ravenswood Ave & Lawrence Ave","TA1309000066",41.968812,-87.657659,41.968445,-87.674226,"casual"
"2728BDDABBF76555","classic_bike","2024-01-03 18:22:48","2024-01-03 18:28:57","Ravenswood Ave & Irving Park Rd","TA1307000149","Damen Ave & Leland Ave","TA1307000158",41.95469,-87.67393,41.967094,-87.679028,"member"
"9562AB41C2594DDA","electric_bike","2024-01-22 11:00:18","2024-01-22 11:04:31","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.954551458,-87.673896313,41.968445,-87.674226,"member"
"D16527D966923ECB","electric_bike","2024-01-07 12:21:32","2024-01-07 12:31:34","MTV Hubbard St","021320","Ogden Ave & Chicago Ave","TA1305000020",41.8897635,-87.68032916666667,41.896362458,-87.6540612729,"member"
"D44C002F523159AA","electric_bike","2024-01-24 16:08:23","2024-01-24 16:20:04","Leavitt St & North Ave","TA1308000005","Smith Park","643",41.910127,-87.68238183333334,41.892048,-87.689397,"member"
"E97639565F86FC1F","electric_bike","2024-01-06 13:23:03","2024-01-06 13:32:55","MTV Hubbard St","021320","Ogden Ave & Chicago Ave","TA1305000020",41.889771104,-87.680354118,41.896362458,-87.6540612729,"member"
"0594712C6CE6F87E","electric_bike","2024-01-04 18:43:37","2024-01-04 18:52:29","MTV Hubbard St","021320","Ogden Ave & Chicago Ave","TA1305000020",41.889742494000004,-87.680325031,41.896362458,-87.6540612729,"member"
"306C698DCECD6665","electric_bike","2024-01-11 08:34:34","2024-01-11 08:40:35","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Lawrence Ave","TA1309000066",41.9546025,-87.673874,41.968445,-87.674226,"member"
"9BB1006E134251AE","electric_bike","2024-01-03 18:22:47","2024-01-03 18:31:25","MTV Hubbard St","021320","Ogden Ave & Chicago Ave","TA1305000020",41.889777541,-87.680379152,41.896362458,-87.6540612729,"member"
"7B80E771B8CBEDB6","classic_bike","2024-01-31 09:36:09","2024-01-31 09:48:07","Dearborn Pkwy & Delaware Pl","TA1307000128","Columbus Dr & Randolph St","13263",41.898969,-87.629912,41.884728,-87.619521,"member"
"2F96B6B541CF2FB6","classic_bike","2024-01-02 08:31:44","2024-01-02 08:47:35","Winthrop Ave & Lawrence Ave","TA1308000021","Clark St & Elmdale Ave","KA1504000148",41.968812,-87.657659,41.990860448125574,-87.66972362995148,"member"
"124351C320F2BEE1","electric_bike","2024-01-24 17:58:41","2024-01-24 18:03:59","Ravenswood Ave & Irving Park Rd","TA1307000149","Campbell Ave & Irving Park Rd","439",41.954587833333335,-87.67378316666667,41.953634,-87.690782,"casual"
"329816AD0C3A5F32","classic_bike","2024-01-29 20:40:51","2024-01-29 20:42:48","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"142746FC9C6E44C4","classic_bike","2024-01-14 15:58:40","2024-01-14 16:01:04","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"FDB4F6DF266BF8C8","classic_bike","2024-01-14 16:06:00","2024-01-14 16:09:05","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"1FCCD606B3A9DF17","electric_bike","2024-01-23 08:09:29","2024-01-23 08:33:00","Leavitt St & North Ave","TA1308000005","Columbus Dr & Randolph St","13263",41.910121,-87.68236283333333,41.884728,-87.619521,"member"
"8CD3C47A350E3631","electric_bike","2024-01-04 07:56:47","2024-01-04 08:17:43","Leavitt St & North Ave","TA1308000005","Columbus Dr & Randolph St","13263",41.910158833333334,-87.68242083333334,41.884728,-87.619521,"member"
"05D9204364F778F2","classic_bike","2024-01-26 17:44:49","2024-01-26 17:46:24","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"519D422A60C26AF0","classic_bike","2024-01-31 17:37:13","2024-01-31 17:39:12","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"C5C0591C49024BD2","classic_bike","2024-01-21 11:09:08","2024-01-21 11:11:02","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"C279A65D42B4E0BF","electric_bike","2024-01-22 05:52:29","2024-01-22 05:54:27","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.89893583333333,-87.62987483333333,41.89675,-87.63089,"member"
"C505117B4E0D0552","classic_bike","2024-01-26 10:57:39","2024-01-26 10:59:03","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"896EA2E57147F443","classic_bike","2024-01-26 10:52:16","2024-01-26 10:53:54","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"73EFAF96AAD882D9","classic_bike","2024-01-26 11:02:27","2024-01-26 11:03:49","Dearborn Pkwy & Delaware Pl","TA1307000128","Clark St & Chicago Ave","13303",41.898969,-87.629912,41.89675,-87.63089,"member"
"1EFF088D1D957A29","electric_bike","2024-01-25 09:44:19","2024-01-25 09:48:39","McClurg Ct & Ohio St","TA1306000029","Dearborn Pkwy & Delaware Pl","TA1307000128",41.892520547,-87.616910577,41.898969,-87.629912,"member"
"78E2C5169A8CE033","classic_bike","2024-01-25 18:11:34","2024-01-25 18:26:27","Logan Blvd & Elston Ave","TA1308000031","St. Louis Ave & Fullerton Ave","KA1504000090",41.929465,-87.684158,41.92481559681187,-87.71449506282805,"casual"
"F3F0087ABF1503DD","classic_bike","2024-01-26 17:39:23","2024-01-26 17:49:13","Southport Ave & Irving Park Rd","TA1309000043","Winthrop Ave & Lawrence Ave","TA1308000021",41.954177,-87.664358,41.968812,-87.657659,"casual"
"EB25401FFCB33BCF","classic_bike","2024-01-01 11:37:50","2024-01-01 11:44:59","Central Park Ave & Elbridge Ave","15644","St. Louis Ave & Fullerton Ave","KA1504000090",41.93533728263,-87.7168892935,41.92481559681187,-87.71449506282805,"casual"
"F23A70E5CDB26AB6","electric_bike","2024-01-04 08:07:06","2024-01-04 08:21:02","Morgan St & Polk St","TA1307000130","MTV Hubbard St","021320",41.87194566666667,-87.65102533333334,41.8897772,-87.680351,"casual"
"4B46452FFEE493CF","classic_bike","2024-01-22 18:52:57","2024-01-22 19:01:05","Franklin St & Lake St","TA1307000111","Dearborn Pkwy & Delaware Pl","TA1307000128",41.885837,-87.6355,41.898969,-87.629912,"member"
